key,vsm_actual_x,SaldoInsolutoActual_x,PagosVencidosMeses_x,vsm_actual_y,SaldoInsolutoActual_y,PagosVencidosMeses_y,estado
2591,2686.144,225.09,0,2686.144,227.0,0,Baja California Sur
2592,2686.144,167.25,0,2686.144,170.54,0,Baja California Sur
2593,2686.144,544.68,0,2686.144,546.85,0,Baja California Sur
2594,2686.144,133.58,0,2686.144,134.68,0,Baja California Sur
2595,2686.144,183.75,0,2686.144,186.53,0,Baja California Sur
2596,2686.144,82.63,0,2686.144,82.09,0,Baja California Sur
2597,2686.144,109.86,0,2686.144,109.21,0,Baja California Sur
2598,2686.144,104.04,0,2686.144,104.49,0,Baja California Sur
2599,2686.144,350.97,0,2686.144,352.27,0,Baja California Sur
2600,2686.144,138.33,0,2686.144,139.54,0,Baja California Sur
2601,2686.144,827.4,0,2686.144,831.0,0,Baja California Sur
2602,2686.144,125.02,2,2686.144,124.31,1,Baja California Sur
2603,2686.144,158.47,0,2686.144,157.64,0,Baja California Sur
2604,2686.144,47.7,1,2686.144,48.95,1,Baja California Sur
2605,2686.144,140.45,0,2686.144,141.23,0,Baja California Sur
2606,2686.144,152.26,0,2686.144,152.54,0,Jalisco
2607,2686.144,137.56,1,2686.144,139.54,1,Baja California Sur
2608,2686.144,301.49,0,2686.144,302.69,0,Baja California Sur
2609,2686.144,427.45,0,2686.144,428.48,0,Baja California Sur
2610,2686.144,226.01,0,2686.144,226.91,0,Baja California Sur
2611,2686.144,236.84,0,2686.144,238.84,0,Baja California Sur
2612,2686.144,293.31,0,2686.144,294.49,0,Baja California Sur
2613,2686.144,70.01,0,2686.144,70.64,0,Baja California Sur
2614,2686.144,91.86,0,2686.144,92.66,0,Baja California Sur
2615,2686.144,75.03,0,2686.144,75.67,0,Baja California Sur
2616,2686.144,153.9,0,2686.144,154.49,0,Baja California Sur
2617,2686.144,181.0,0,2686.144,179.94,0,Baja California Sur
2618,2686.144,183.66,0,2686.144,186.45,0,Baja California Sur
2619,2686.144,435.03,0,2686.144,445.23,0,Baja California Sur
2620,2686.144,514.09,0,2686.144,515.0,0,Baja California Sur
2621,2686.144,173.08,0,2686.144,177.89,0,Baja California Sur
2622,2686.144,177.87,0,2686.144,180.58,0,Baja California Sur
2623,2686.144,382.04,0,2686.144,383.58,0,Baja California Sur
2624,2686.144,310.09,0,2686.144,310.65,0,Baja California Sur
2625,2686.144,414.09,0,2686.144,415.65,0,Baja California Sur
2626,2686.144,555.85,0,2686.144,564.11,0,Baja California Sur
2627,2686.144,393.59,0,2686.144,395.19,0,Baja California Sur
2628,2686.144,171.41,0,2686.144,172.6,0,Jalisco
2629,2686.144,148.15,0,2686.144,146.14,0,Baja California Sur
2630,2686.144,193.63,0,2686.144,194.38,0,Baja California Sur
2631,2686.144,298.6,0,2686.144,303.18,0,Sonora
2632,2686.144,108.8,0,2686.144,109.25,0,Sonora
2633,2686.144,347.98,0,2686.144,349.38,0,Sonora
2634,2686.144,307.79,0,2686.144,309.05,0,Sonora
2635,2686.144,107.74,0,2686.144,108.16,0,Sonora
2636,2686.144,118.61,0,2686.144,121.37,0,Chiapas
2637,2686.144,92.98,0,2686.144,93.35,0,Chiapas
2638,2686.144,400.65,0,2686.144,402.45,0,Chiapas
2639,2686.144,269.79,0,2686.144,270.91,0,Chiapas
2640,2686.144,125.64,0,2686.144,122.92,0,Chiapas
2641,2686.144,356.65,1,2686.144,355.44,0,Chiapas
2642,2686.144,102.7,0,2686.144,143.49,0,Yucatan
2643,2686.144,37.75,0,2686.144,39.72,0,Yucatan
2644,2686.144,208.04,0,2686.144,212.69,0,Yucatan
2645,2686.144,60.72,0,2686.144,62.52,0,Yucatan
2646,2686.144,104.2,0,2686.144,108.53,0,Jalisco
2647,2686.144,121.63,0,2686.144,124.18,0,Yucatan
2648,2686.144,57.53,0,2686.144,57.74,0,Tabasco
2649,2686.144,153.09,0,2686.144,153.7,0,Tabasco
2650,2686.144,174.97,2,2686.144,174.18,1,Tabasco
2651,2686.144,260.1,2,2686.144,269.05,2,Tabasco
2652,2686.144,52.46,0,2686.144,52.68,0,Tabasco
2653,2686.144,100.33,0,2686.144,100.74,0,Tabasco
2654,2686.144,162.37,0,2686.144,166.3,0,Campeche
2655,2686.144,75.25,0,2686.144,74.64,0,Campeche
2656,2686.144,463.19,0,2686.144,528.1,0,Quintana Roo
2657,2686.144,97.44,0,2686.144,98.76,0,Quintana Roo
2658,2686.144,417.41,0,2686.144,414.76,0,Quintana Roo
2659,2686.144,143.68,0,2686.144,144.28,0,Quintana Roo
2660,2686.144,111.59,0,2686.144,115.29,0,Quintana Roo
2661,2686.144,302.75,0,2686.144,305.97,0,Quintana Roo
2662,2686.144,156.64,0,2686.144,157.32,0,Tlaxcala
2663,2686.144,84.66,0,2686.144,85.31,0,Tlaxcala
2664,2686.144,59.96,0,2686.144,61.77,0,Tlaxcala
2665,2686.144,207.08,0,2686.144,210.34,1,Tlaxcala
2666,2686.144,188.19,0,2686.144,187.19,0,Oaxaca
2667,2686.144,167.71,2,2686.144,168.01,2,Oaxaca
2668,2686.144,129.1,0,2686.144,132.67,0,Oaxaca
2669,2686.144,308.56,0,2686.144,311.6,0,Jalisco
2670,2686.144,117.86,1,2686.144,117.13,1,Oaxaca
2671,2686.144,60.26,0,2686.144,61.81,0,Oaxaca
2672,2686.144,83.65,0,2686.144,83.09,0,Oaxaca
2673,2686.144,111.74,0,2686.144,112.54,0,Oaxaca
2674,2686.144,241.23,0,2686.144,243.44,0,Oaxaca
2675,2686.144,147.8,0,2686.144,148.43,0,Oaxaca
2676,2686.144,150.2,0,2686.144,150.84,0,Oaxaca
2677,2686.144,78.71,0,2686.144,78.96,0,Oaxaca
2678,2686.144,84.39,0,2686.144,84.68,0,Jalisco
2679,2686.144,100.56,0,2686.144,101.59,0,Oaxaca
2680,2686.144,294.63,1,2686.144,299.84,1,Oaxaca
2681,2686.144,292.46,0,2686.144,290.47,0,Oaxaca
2682,2686.144,6.52,0,2686.144,6.55,0,Oaxaca
2683,2686.144,149.61,0,2686.144,150.86,0,Oaxaca
2684,2686.144,212.53,0,2686.144,211.09,0,Oaxaca
2685,2686.144,222.41,0,2686.144,225.78,0,Oaxaca
2686,2686.144,47.41,0,2686.144,66.53,0,Veracruz
2687,2686.144,195.76,0,2686.144,196.83,0,Veracruz
2688,2686.144,43.85,0,2686.144,44.88,0,Veracruz
2689,2686.144,48.88,0,2686.144,49.06,0,Veracruz
2690,2686.144,195.05,0,2686.144,196.07,0,Veracruz
2691,2686.144,55.12,0,2686.144,55.4,0,Veracruz
2692,2686.144,153.57,0,2686.144,154.42,0,Veracruz
2693,2686.144,182.85,0,2686.144,183.76,0,Veracruz
2694,2686.144,71.04,0,2686.144,71.78,0,Veracruz
2695,2686.144,53.09,0,2686.144,53.28,0,Veracruz
2696,2686.144,107.71,0,2686.144,107.14,0,Veracruz
2697,2686.144,52.68,1,2686.144,53.42,0,Veracruz
2698,2686.144,87.18,0,2686.144,88.67,0,Veracruz
2699,2686.144,90.51,0,2686.144,94.05,0,Veracruz
2700,2686.144,162.02,1,2686.144,162.66,1,Veracruz
2701,2686.144,232.53,0,2686.144,234.42,0,Jalisco
2702,2686.144,55.09,0,2686.144,54.01,0,Veracruz
2703,2686.144,62.69,0,2686.144,64.02,0,Veracruz
2704,2686.144,126.14,0,2686.144,126.75,0,Jalisco
2705,2686.144,117.44,0,2686.144,117.93,0,Veracruz
2706,2686.144,169.73,0,2686.144,170.43,0,Veracruz
2707,2686.144,266.25,0,2686.144,267.5,0,Jalisco
2708,2686.144,61.25,0,2686.144,63.22,0,Oaxaca
2709,2686.144,98.9,0,2686.144,100.52,0,Veracruz
2710,2686.144,69.14,1,2686.144,69.39,0,Veracruz
2711,2686.144,143.04,1,2686.144,144.81,2,Veracruz
2712,2686.144,177.48,0,2686.144,180.16,0,Veracruz
2713,2686.144,126.93,0,2686.144,127.5,0,Veracruz
2714,2686.144,80.22,0,2686.144,80.54,0,Veracruz
2715,2686.144,201.92,1,2686.144,202.79,1,Veracruz
2716,2686.144,122.51,0,2686.144,124.31,1,Veracruz
2717,2686.144,94.57,0,2686.144,98.87,0,Veracruz
2718,2686.144,100.16,0,2686.144,101.01,0,Veracruz
2719,2686.144,249.72,1,2686.144,250.59,1,Veracruz
2720,2686.144,57.46,0,2686.144,56.15,1,Veracruz
2721,2686.144,137.86,0,2686.144,135.75,0,Veracruz
2722,2686.144,12.95,0,2686.144,13.13,0,Veracruz
2723,2686.144,50.57,0,2686.144,50.81,0,Jalisco
2724,2686.144,201.29,0,2686.144,203.2,0,Veracruz
2725,2686.144,103.6,0,2686.144,104.0,0,Veracruz
2726,2686.144,44.28,1,2686.144,44.59,0,Jalisco
2727,2686.144,90.48,0,2686.144,96.01,1,Veracruz
2728,2686.144,144.49,0,2686.144,190.25,0,Oaxaca
2729,2686.144,79.49,0,2686.144,79.86,0,Oaxaca
2730,2686.144,6.33,0,2686.144,9.44,0,Oaxaca
2731,2686.144,139.44,0,2686.144,141.57,0,Oaxaca
2732,2686.144,10.79,0,2686.144,11.11,0,Oaxaca
2733,2686.144,137.5,0,2686.144,138.13,0,Oaxaca
2734,2686.144,109.79,0,2686.144,110.2,0,Jalisco
2735,2686.144,127.01,0,2686.144,126.01,1,Oaxaca
2736,2686.144,125.59,0,2686.144,126.62,0,Oaxaca
2737,2686.144,9.37,0,2686.144,9.51,0,Oaxaca
2738,2686.144,67.0,1,2686.144,65.76,0,Oaxaca
2739,2686.144,107.32,0,2686.144,106.72,0,Jalisco
2740,2686.144,80.8,0,2686.144,81.15,0,Oaxaca
2741,2686.144,67.17,0,2686.144,67.79,0,Oaxaca
2742,2686.144,144.24,0,2686.144,146.2,0,Jalisco
2743,2686.144,156.11,0,2686.144,158.34,0,Veracruz
2744,2686.144,372.4,0,2686.144,378.59,0,Veracruz
2745,2686.144,170.85,0,2686.144,171.64,0,Veracruz
2746,2686.144,114.46,0,2686.144,115.01,0,Jalisco
2747,2686.144,134.77,0,2686.144,135.42,0,Veracruz
2748,2686.144,156.37,0,2686.144,157.24,0,Veracruz
2749,2686.144,153.95,0,2686.144,152.99,0,Veracruz
2750,2686.144,100.4,0,2686.144,101.91,0,Veracruz
2751,2686.144,150.37,0,2686.144,151.07,0,Veracruz
2752,2686.144,178.46,0,2686.144,179.3,0,Veracruz
2753,2686.144,56.3,0,2686.144,57.19,0,Jalisco
2754,2686.144,54.25,0,2686.144,55.46,0,Veracruz
2755,2686.144,108.05,0,2686.144,108.55,0,Veracruz
2756,2686.144,185.38,1,2686.144,184.96,0,Veracruz
2757,2686.144,77.85,0,2686.144,78.22,0,Veracruz
2758,2686.144,194.4,0,2686.144,195.42,0,Veracruz
2759,2686.144,67.53,0,2686.144,67.96,0,Veracruz
2760,2686.144,131.06,0,2686.144,131.65,0,Veracruz
2761,2686.144,164.05,0,2686.144,165.01,0,Veracruz
2762,2686.144,172.46,0,2686.144,173.34,0,Veracruz
2763,2686.144,115.83,0,2686.144,116.91,0,Veracruz
2764,2686.144,37.41,0,2686.144,39.13,0,Veracruz
2765,2686.144,50.54,0,2686.144,50.71,0,Veracruz
2766,2686.144,146.76,0,2686.144,147.33,0,Veracruz
2767,2686.144,163.57,0,2686.144,166.19,0,Veracruz
2768,2686.144,235.73,1,2686.144,234.18,0,Veracruz
2769,2686.144,180.07,0,2686.144,180.8,0,Veracruz
2770,2686.144,83.31,0,2686.144,84.56,0,Veracruz
2771,2686.144,132.49,0,2686.144,133.02,0,Veracruz
2772,2686.144,68.01,1,2686.144,68.24,1,Veracruz
2773,2686.144,105.69,0,2686.144,106.12,0,Veracruz
2774,2686.144,111.64,0,2686.144,112.21,0,Veracruz
2775,2686.144,107.08,0,2686.144,106.68,0,Veracruz
2776,2686.144,275.32,0,2686.144,278.66,0,Veracruz
2777,2686.144,86.03,0,2686.144,87.1,0,Veracruz
2778,2686.144,5.76,0,2686.144,5.91,0,Veracruz
2779,2686.144,78.77,0,2686.144,79.91,0,Veracruz
2780,2686.144,94.69,0,2686.144,95.06,0,Veracruz
2781,2686.144,35.16,0,2686.144,34.89,0,Veracruz
2782,2686.144,103.47,0,2686.144,104.9,0,Veracruz
2783,2686.144,67.11,0,2686.144,66.57,0,Veracruz
2784,2686.144,185.05,0,2686.144,182.91,0,Veracruz
2785,2686.144,87.42,1,2686.144,88.66,0,Veracruz
2786,2686.144,180.9,0,2686.144,181.69,0,Baja California
2787,2686.144,120.21,0,2686.144,120.72,0,Baja California
2788,2686.144,363.24,0,2686.144,364.95,0,Baja California
2789,2686.144,222.07,0,2686.144,223.04,0,Baja California
2790,2686.144,473.04,0,2686.144,475.21,0,Baja California
2791,2686.144,241.96,0,2686.144,244.53,0,Baja California
2792,2686.144,825.23,0,2686.144,831.82,0,Baja California
2793,2686.144,350.54,0,2686.144,355.42,0,Baja California
2794,2686.144,275.5,1,2686.144,276.65,0,Baja California
2795,2686.144,232.78,0,2686.144,233.74,0,Sonora
2796,2686.144,132.29,1,2686.144,131.59,0,Sonora
2797,2686.144,144.29,0,2686.144,144.88,0,Sonora
2798,2686.144,259.94,0,2686.144,261.0,0,Sonora
2799,2686.144,105.76,0,2686.144,106.17,0,Sonora
2800,2686.144,48.93,0,2686.144,49.08,0,Sonora
2801,2686.144,90.43,0,2686.144,90.85,0,Baja California
2802,2686.144,246.3,1,2686.144,245.39,0,Jalisco
2803,2686.144,264.69,0,2686.144,265.78,0,Baja California
2804,2686.144,337.84,1,2686.144,339.33,0,Jalisco
2805,2686.144,176.18,0,2686.144,175.2,0,Baja California
2806,2686.144,93.88,0,2686.144,94.3,0,Baja California
2807,2686.144,40.47,0,2686.144,40.62,0,Baja California
2808,2686.144,127.91,0,2686.144,127.1,0,Baja California
2809,2686.144,134.53,0,2686.144,135.1,0,Baja California
2810,2686.144,187.72,0,2686.144,188.55,0,Baja California
2811,2686.144,166.27,0,2686.144,167.03,0,Baja California
2812,2686.144,145.05,0,2686.144,145.57,0,Baja California
2813,2686.144,207.86,0,2686.144,208.81,0,Baja California
2814,2686.144,76.14,0,2686.144,76.41,0,Jalisco
2815,2686.144,137.41,0,2686.144,138.01,0,Baja California
2816,2686.144,242.55,0,2686.144,243.65,0,Baja California
2817,2686.144,55.81,0,2686.144,56.03,0,Baja California
2818,2686.144,150.73,0,2686.144,151.37,0,Baja California
2819,2686.144,275.01,0,2686.144,279.12,0,Baja California
2820,2686.144,79.42,0,2686.144,79.76,0,Baja California
2821,2686.144,158.0,0,2686.144,159.53,0,Baja California
2822,2686.144,343.25,0,2686.144,344.79,0,Jalisco
2823,2686.144,163.88,0,2686.144,164.54,0,Baja California
2824,2686.144,30.49,0,2686.144,30.6,0,Baja California
2825,2686.144,80.27,0,2686.144,83.14,0,Baja California
2826,2686.144,116.58,0,2686.144,117.07,0,Baja California
2827,2686.144,78.71,0,2686.144,78.08,0,Baja California
2828,2686.144,175.96,0,2686.144,179.74,0,Baja California
2829,2686.144,345.82,0,2686.144,350.53,1,Baja California
2830,2686.144,150.1,0,2686.144,150.73,0,Baja California
2831,2686.144,186.03,0,2686.144,186.91,0,Sonora
2832,2686.144,288.03,0,2686.144,286.33,0,Sonora
2833,2686.144,96.27,0,2686.144,96.75,0,Sonora
2834,2686.144,194.41,0,2686.144,195.39,0,Sonora
2835,2686.144,606.4,0,2686.144,609.15,0,Sonora
2836,2686.144,262.98,0,2686.144,264.41,0,Sonora
2837,2686.144,159.06,0,2686.144,159.76,0,Sonora
2838,2686.144,160.12,0,2686.144,160.84,0,Sonora
2839,2686.144,141.4,0,2686.144,140.53,0,Sonora
2840,2686.144,136.26,0,2686.144,136.4,0,Sonora
2841,2686.144,157.22,0,2686.144,159.59,0,Sonora
2842,2686.144,148.08,1,2686.144,150.37,0,Sonora
2843,2686.144,54.89,0,2686.144,55.75,0,Sonora
2844,2686.144,255.04,0,2686.144,253.48,0,Sonora
2845,2686.144,55.07,0,2686.144,55.26,0,Sonora
2846,2686.144,293.89,0,2686.144,292.11,0,Jalisco
2847,2686.144,124.39,0,2686.144,124.95,0,Sonora
2848,2686.144,44.65,0,2686.144,45.07,0,Sonora
2849,2686.144,215.05,0,2686.144,216.71,0,Sonora
2850,2686.144,156.79,0,2686.144,157.42,0,Jalisco
2851,2686.144,279.74,0,2686.144,280.79,0,Sonora
2852,2686.144,171.22,0,2686.144,171.86,0,Sonora
2853,2686.144,154.5,0,2686.144,155.15,0,Sonora
2854,2686.144,102.66,0,2686.144,100.88,0,Sonora
2855,2686.144,76.5,0,2686.144,76.85,0,Sonora
2856,2686.144,113.43,0,2686.144,116.55,0,Sonora
2857,2686.144,127.29,0,2686.144,126.52,0,Sonora
2858,2686.144,71.0,0,2686.144,71.33,0,Sonora
2859,2686.144,165.75,0,2686.144,166.47,0,Sonora
2860,2686.144,78.1,0,2686.144,78.43,0,Sonora
2861,2686.144,204.89,0,2686.144,205.76,0,Sonora
2862,2686.144,129.91,0,2686.144,131.81,0,Sonora
2863,2686.144,348.34,0,2686.144,353.65,0,Sonora
2864,2686.144,47.83,0,2686.144,48.58,0,Sonora
2865,2686.144,241.82,0,2686.144,246.53,0,Sonora
2866,2686.144,55.12,0,2686.144,55.98,0,Sonora
2867,2686.144,107.86,0,2686.144,117.92,1,Sonora
2868,2686.144,79.04,0,2686.144,78.57,0,Sonora
2869,2686.144,320.78,0,2686.144,322.09,0,Sonora
2870,2686.144,190.21,0,2686.144,191.04,0,Jalisco
2871,2686.144,187.69,0,2686.144,186.57,0,Jalisco
2872,2686.144,343.48,0,2686.144,344.74,0,Jalisco
2873,2686.144,200.44,0,2686.144,201.26,0,Sonora
2874,2686.144,282.52,0,2686.144,283.69,0,Sonora
2875,2686.144,54.56,0,2686.144,55.69,0,Sonora
2876,2686.144,213.8,0,2686.144,217.02,0,Sonora
2877,2686.144,116.86,0,2686.144,119.49,0,Sonora
2878,2686.144,89.69,0,2686.144,91.81,1,Sonora
2879,2686.144,242.44,0,2686.144,241.31,0,Sonora
2880,2686.144,213.4,0,2686.144,216.54,0,Sonora
2881,2686.144,144.12,0,2686.144,145.34,0,Sonora
2882,2686.144,194.54,0,2686.144,195.39,0,Sonora
2883,2686.144,203.81,0,2686.144,202.56,0,Sonora
2884,2686.144,197.55,0,2686.144,198.41,0,Sonora
2885,2686.144,305.49,0,2686.144,306.82,0,Sonora
2886,2686.144,176.19,0,2686.144,176.92,0,Sonora
2887,2686.144,135.81,0,2686.144,136.33,0,Sonora
2888,2686.144,202.3,0,2686.144,203.1,0,Sonora
2889,2686.144,191.29,0,2686.144,193.71,1,Sonora
2890,2686.144,54.3,0,2686.144,54.5,0,Sonora
2891,2686.144,39.78,0,2686.144,39.96,0,Sonora
2892,2686.144,101.47,0,2686.144,101.87,0,Sonora
2893,2686.144,29.61,0,2686.144,29.71,0,Sonora
2894,2686.144,338.75,0,2686.144,340.47,0,Sonora
2895,2686.144,48.38,0,2686.144,49.51,0,Sonora
2896,2686.144,105.38,1,2686.144,105.75,1,Sonora
2897,2686.144,139.89,0,2686.144,140.45,0,Sonora
2898,2686.144,163.65,0,2686.144,164.3,0,Sonora
2899,2686.144,116.79,0,2686.144,117.25,0,Sonora
2900,2686.144,157.93,0,2686.144,157.88,0,Sonora
2901,2686.144,141.23,0,2686.144,141.83,0,Sonora
2902,2686.144,162.45,0,2686.144,163.45,0,Sonora
2903,2686.144,123.44,0,2686.144,122.68,0,Sonora
2904,2686.144,238.55,0,2686.144,239.46,0,Sonora
2905,2686.144,60.55,0,2686.144,60.77,0,Sonora
2906,2686.144,161.24,0,2686.144,161.87,0,Sonora
2907,2686.144,117.85,0,2686.144,118.32,0,Sonora
2908,2686.144,203.2,0,2686.144,203.93,0,Sonora
2909,2686.144,253.38,0,2686.144,254.43,0,Sonora
2910,2686.144,109.2,0,2686.144,108.51,0,Sonora
2911,2686.144,76.93,0,2686.144,77.26,0,Sonora
2912,2686.144,317.86,0,2686.144,326.09,1,Sonora
2913,2686.144,220.65,0,2686.144,221.78,0,Baja California
2914,2686.144,178.86,0,2686.144,179.67,0,Baja California
2915,2686.144,172.5,0,2686.144,171.54,0,Baja California
2916,2686.144,107.38,0,2686.144,107.88,0,Baja California
2917,2686.144,170.73,0,2686.144,171.56,0,Baja California
2918,2686.144,123.21,0,2686.144,123.79,0,Baja California
2919,2686.144,47.5,0,2686.144,47.68,0,Baja California
2920,2686.144,65.22,0,2686.144,65.46,0,Baja California
2921,2686.144,142.95,0,2686.144,143.52,0,Baja California
2922,2686.144,42.95,0,2686.144,43.11,0,Baja California
2923,2686.144,106.73,0,2686.144,107.18,0,Baja California
2924,2686.144,179.19,0,2686.144,180.09,0,Baja California
2925,2686.144,77.94,0,2686.144,78.35,0,Baja California
2926,2686.144,90.18,0,2686.144,90.57,0,Baja California
2927,2686.144,212.65,1,2686.144,209.36,0,Jalisco
2928,2686.144,241.94,0,2686.144,242.88,0,Baja California
2929,2686.144,68.96,0,2686.144,69.3,0,Baja California
2930,2686.144,206.29,0,2686.144,207.27,0,Baja California
2931,2686.144,180.47,0,2686.144,181.25,0,Baja California
2932,2686.144,213.26,0,2686.144,214.55,0,Baja California
2933,2686.144,160.86,0,2686.144,163.29,0,Baja California
2934,2686.144,156.29,0,2686.144,157.91,0,Baja California
2935,2686.144,205.67,0,2686.144,206.52,0,Baja California
2936,2686.144,99.09,0,2686.144,99.52,0,Baja California
2937,2686.144,82.02,0,2686.144,82.39,0,Baja California
2938,2686.144,55.14,0,2686.144,55.95,1,Baja California
2939,2686.144,25.71,1,2686.144,26.1,1,Jalisco
2940,2686.144,103.95,0,2686.144,104.39,0,Baja California
2941,2686.144,221.62,0,2686.144,222.61,0,Hidalgo
2942,2686.144,837.51,0,2686.144,841.19,0,Hidalgo
2943,2686.144,101.19,0,2686.144,102.05,0,Hidalgo
2944,2686.144,69.23,0,2686.144,70.84,0,Hidalgo
2945,2686.144,249.61,0,2686.144,251.64,0,Jalisco
2946,2686.144,70.93,0,2686.144,73.36,0,Hidalgo
2947,2686.144,146.76,2,2686.144,145.77,1,Hidalgo
2948,2686.144,17.1,0,2686.144,21.23,0,Hidalgo
2949,2686.144,74.43,0,2686.144,75.97,0,Hidalgo
2950,2686.144,44.12,0,2686.144,44.28,0,Hidalgo
2951,2686.144,131.39,0,2686.144,132.01,0,Hidalgo
2952,2686.144,97.87,0,2686.144,98.7,0,Hidalgo
2953,2686.144,115.74,0,2686.144,118.22,0,Hidalgo
2954,2686.144,109.78,0,2686.144,110.25,0,Hidalgo
2955,2686.144,116.66,0,2686.144,117.12,0,Hidalgo
2956,2686.144,71.42,0,2686.144,71.69,0,Morelos
2957,2686.144,177.72,0,2686.144,176.89,0,Morelos
2958,2686.144,154.54,0,2686.144,155.96,0,Morelos
2959,2686.144,97.2,0,2686.144,98.13,0,Estado de Mexico
2960,2686.144,158.31,1,2686.144,162.61,1,Estado de Mexico
2961,2686.144,168.25,0,2686.144,169.17,0,Estado de Mexico
2962,2686.144,90.68,0,2686.144,93.62,0,Estado de Mexico
2963,2686.144,123.18,1,2686.144,123.85,0,Estado de Mexico
2964,2686.144,189.83,0,2686.144,190.84,0,Distrito Federal
2965,2686.144,129.96,0,2686.144,132.06,0,Distrito Federal
2966,2686.144,88.07,0,2686.144,88.77,0,Estado de Mexico
2967,2686.144,169.05,0,2686.144,170.52,0,Estado de Mexico
2968,2686.144,88.83,0,2686.144,92.08,0,Estado de Mexico
2969,2686.144,0.0,0,2686.144,46.27,0,Estado de Mexico
2970,2686.144,89.62,0,2686.144,90.53,0,Estado de Mexico
2971,2686.144,122.41,0,2686.144,122.65,0,Estado de Mexico
2972,2686.144,254.01,0,2686.144,255.26,0,Distrito Federal
2973,2686.144,119.96,0,2686.144,121.47,0,Estado de Mexico
2974,2686.144,47.28,3,2686.144,49.7,3,Estado de Mexico
2975,2686.144,229.65,0,2686.144,230.8,0,Estado de Mexico
2976,2686.144,132.52,0,2686.144,133.25,0,Estado de Mexico
2977,2686.144,104.1,0,2686.144,105.79,0,Estado de Mexico
2978,2686.144,115.85,0,2686.144,118.65,0,Estado de Mexico
2979,2686.144,152.18,0,2686.144,154.59,1,Estado de Mexico
2980,2686.144,101.23,0,2686.144,100.57,0,Estado de Mexico
2981,2686.144,182.23,0,2686.144,183.21,0,Estado de Mexico
2982,2686.144,185.9,0,2686.144,186.8,0,Estado de Mexico
2983,2686.144,172.61,0,2686.144,174.09,0,Estado de Mexico
2984,2686.144,98.73,0,2686.144,98.34,0,Estado de Mexico
2985,2686.144,61.92,0,2686.144,62.16,0,Estado de Mexico
2986,2686.144,77.41,0,2686.144,78.4,0,Estado de Mexico
2987,2686.144,94.81,0,2686.144,104.33,0,Distrito Federal
2988,2686.144,135.92,1,2686.144,137.94,1,Estado de Mexico
2989,2686.144,139.61,0,2686.144,141.8,0,Estado de Mexico
2990,2686.144,148.59,0,2686.144,149.97,0,Distrito Federal
2991,2686.144,165.1,0,2686.144,164.48,0,Distrito Federal
2992,2686.144,76.86,0,2686.144,76.44,0,Estado de Mexico
2993,2686.144,87.27,0,2686.144,86.91,0,Estado de Mexico
2994,2686.144,87.14,0,2686.144,87.6,0,Estado de Mexico
2995,2686.144,168.58,0,2686.144,169.39,0,Distrito Federal
2996,2686.144,67.35,0,2686.144,67.99,0,Estado de Mexico
2997,2686.144,91.73,0,2686.144,92.6,0,Estado de Mexico
2998,2686.144,105.49,1,2686.144,104.01,0,Estado de Mexico
2999,2686.144,170.4,0,2686.144,171.2,0,Estado de Mexico
3000,2686.144,95.26,0,2686.144,96.22,0,Estado de Mexico
3001,2686.144,113.21,0,2686.144,114.34,0,Estado de Mexico
3002,2686.144,32.98,2,2686.144,32.47,1,Estado de Mexico
3003,2686.144,183.03,0,2686.144,185.85,0,Jalisco
3004,2686.144,62.54,0,2686.144,64.05,0,Estado de Mexico
3005,2686.144,162.57,0,2686.144,163.39,0,Estado de Mexico
3006,2686.144,284.57,0,2686.144,289.94,0,Distrito Federal
3007,2686.144,62.9,0,2686.144,64.61,0,Estado de Mexico
3008,2686.144,104.49,0,2686.144,105.53,0,Estado de Mexico
3009,2686.144,82.55,1,2686.144,83.27,1,Estado de Mexico
3010,2686.144,61.82,0,2686.144,63.54,0,Estado de Mexico
3011,2686.144,148.76,0,2686.144,149.63,0,Estado de Mexico
3012,2686.144,155.23,0,2686.144,154.65,0,Estado de Mexico
3013,2686.144,174.51,0,2686.144,175.18,0,Estado de Mexico
3014,2686.144,194.2,0,2686.144,196.13,0,Estado de Mexico
3015,2686.144,268.36,0,2686.144,269.51,0,Estado de Mexico
3016,2686.144,94.32,0,2686.144,97.17,0,Estado de Mexico
3017,2686.144,144.26,0,2686.144,146.4,0,Distrito Federal
3018,2686.144,160.45,0,2686.144,161.26,0,Estado de Mexico
3019,2686.144,287.14,0,2686.144,285.35,0,Distrito Federal
3020,2686.144,172.41,0,2686.144,174.9,0,Estado de Mexico
3021,2686.144,105.98,1,2686.144,106.49,0,Estado de Mexico
3022,2686.144,283.73,0,2686.144,288.77,0,Distrito Federal
3023,2686.144,225.65,0,2686.144,227.78,0,Estado de Mexico
3024,2686.144,304.73,0,2686.144,306.11,0,Estado de Mexico
3025,2686.144,155.02,0,2686.144,157.78,0,Tamaulipas
3026,2686.144,91.04,0,2686.144,93.37,0,Tamaulipas
3027,2686.144,125.72,0,2686.144,127.71,0,Tamaulipas
3028,2686.144,146.4,1,2686.144,146.36,0,Tamaulipas
3029,2686.144,125.94,0,2686.144,127.86,0,Tamaulipas
3030,2686.144,81.26,0,2686.144,84.65,0,Tamaulipas
3031,2686.144,180.33,0,2686.144,183.35,0,Tamaulipas
3032,2686.144,98.78,0,2686.144,100.9,0,Tamaulipas
3033,2686.144,66.3,0,2686.144,68.01,0,Jalisco
