key,vsm_enero,vsm_febrero,PagosVencidos_enero,PagosVencidos_febrero,RemainingDebt_enero,RemainingDebt_febrero,estado
9733,2686.1440000000002,2686.1440000000002,0,0,73.0,72.16,Quintana Roo
9734,2686.1440000000002,2686.1440000000002,0,0,161.61,159.75,Jalisco
9735,2686.1440000000002,2686.1440000000002,0,0,124.97,123.2,Quintana Roo
9736,2686.1440000000002,2686.1440000000002,0,0,152.75,153.09,Quintana Roo
9737,2686.1440000000002,2686.1440000000002,0,0,139.75,138.02,Quintana Roo
9738,2686.1440000000002,2686.1440000000002,0,0,139.65,138.0,Quintana Roo
9739,2686.1440000000002,2686.1440000000002,0,0,140.87,139.2,Quintana Roo
9740,2686.1440000000002,2686.1440000000002,0,0,111.34,111.18,Quintana Roo
9741,2686.1440000000002,2686.1440000000002,0,0,130.39,129.13,Quintana Roo
9742,2686.1440000000002,2686.1440000000002,0,0,181.78,181.73,Quintana Roo
9743,2686.1440000000002,2686.1440000000002,0,0,455.94,444.21,Quintana Roo
9744,2686.1440000000002,2686.1440000000002,0,0,38.49,35.45,Quintana Roo
9745,2686.1440000000002,2686.1440000000002,0,0,328.66,323.19,Quintana Roo
9746,2686.1440000000002,2686.1440000000002,0,0,108.3,107.15,Quintana Roo
9747,2686.1440000000002,2686.1440000000002,0,0,167.34,168.23,Quintana Roo
9748,2686.1440000000002,2686.1440000000002,0,0,98.53,95.69,Quintana Roo
9749,2686.1440000000002,2686.1440000000002,0,0,109.72,109.11,Quintana Roo
9750,2686.1440000000002,2686.1440000000002,1,2,145.97,145.07,Quintana Roo
9751,2686.1440000000002,2686.1440000000002,0,0,126.42,125.74,Quintana Roo
9752,2686.1440000000002,2686.1440000000002,0,0,188.23,187.25,Quintana Roo
9753,2686.1440000000002,2686.1440000000002,1,1,141.41,137.85,Quintana Roo
9754,2686.1440000000002,2686.1440000000002,0,0,165.65,166.56,Quintana Roo
9755,2686.1440000000002,2686.1440000000002,0,0,151.04,149.75,Quintana Roo
9756,2686.1440000000002,2686.1440000000002,0,0,159.74,158.72,Quintana Roo
9757,2686.1440000000002,2686.1440000000002,0,0,125.92,126.23,Jalisco
9758,2686.1440000000002,2686.1440000000002,0,0,124.98,126.95,Quintana Roo
9759,2686.1440000000002,2686.1440000000002,0,1,124.36,124.99,Quintana Roo
9760,2686.1440000000002,2686.1440000000002,0,0,216.02,212.44,Quintana Roo
9761,2686.1440000000002,2686.1440000000002,0,0,214.74,211.42,Quintana Roo
9762,2686.1440000000002,2686.1440000000002,0,1,104.28,103.18,Quintana Roo
9763,2686.1440000000002,2686.1440000000002,0,0,102.68,99.74,Quintana Roo
9764,2686.1440000000002,2686.1440000000002,0,0,139.11,138.07,Quintana Roo
9765,2686.1440000000002,2686.1440000000002,0,0,110.9,109.63,Quintana Roo
9766,2686.1440000000002,2686.1440000000002,0,0,124.43,122.75,Quintana Roo
9767,2686.1440000000002,2686.1440000000002,0,0,144.97,143.3,Quintana Roo
9768,2686.1440000000002,2686.1440000000002,0,0,158.42,157.52,Quintana Roo
9769,2686.1440000000002,2686.1440000000002,0,0,166.07,165.14,Quintana Roo
9770,2686.1440000000002,2686.1440000000002,0,0,141.23,141.54,Quintana Roo
9771,2686.1440000000002,2686.1440000000002,0,0,817.62,813.21,Quintana Roo
9772,2686.1440000000002,2686.1440000000002,0,0,52.33,49.79,Quintana Roo
9773,2686.1440000000002,2686.1440000000002,0,0,108.91,106.6,Distrito Federal
9774,2686.1440000000002,2686.1440000000002,0,0,142.76,141.02,Quintana Roo
9775,2686.1440000000002,2686.1440000000002,0,0,152.84,152.01,Quintana Roo
9776,2686.1440000000002,2686.1440000000002,0,0,178.7,174.27,Quintana Roo
9777,2686.1440000000002,2686.1440000000002,0,0,911.21,906.29,Quintana Roo
9778,2686.1440000000002,2686.1440000000002,1,1,122.17,121.6,Quintana Roo
9779,2686.1440000000002,2686.1440000000002,0,0,164.93,162.11,Quintana Roo
9780,2686.1440000000002,2686.1440000000002,0,0,153.7,152.86,Quintana Roo
9781,2686.1440000000002,2686.1440000000002,1,2,152.47,150.92,Quintana Roo
9782,2686.1440000000002,2686.1440000000002,0,0,108.17,106.81,Quintana Roo
9783,2686.1440000000002,2686.1440000000002,0,0,126.68,125.25,Quintana Roo
9784,2686.1440000000002,2686.1440000000002,0,0,63.32,59.97,Quintana Roo
9785,2686.1440000000002,2686.1440000000002,0,0,129.15,128.4,Quintana Roo
9786,2686.1440000000002,2686.1440000000002,0,0,85.06,84.44,Quintana Roo
9787,2686.1440000000002,2686.1440000000002,0,0,86.08,85.62,Quintana Roo
9788,2686.1440000000002,2686.1440000000002,0,0,139.99,137.84,Quintana Roo
9789,2686.1440000000002,2686.1440000000002,0,0,122.45,121.7,Quintana Roo
9790,2686.1440000000002,2686.1440000000002,0,1,182.78,186.01,Jalisco
9791,2686.1440000000002,2686.1440000000002,0,0,156.7,155.86,Quintana Roo
9792,2686.1440000000002,2686.1440000000002,0,0,116.98,117.65,Quintana Roo
9793,2686.1440000000002,2686.1440000000002,0,0,587.26,581.77,Quintana Roo
9794,2686.1440000000002,2686.1440000000002,1,1,138.63,139.04,Jalisco
9795,2686.1440000000002,2686.1440000000002,0,0,190.22,191.39,Quintana Roo
9796,2686.1440000000002,2686.1440000000002,0,0,89.55,86.83,Quintana Roo
9797,2686.1440000000002,2686.1440000000002,0,0,62.09,59.44,Quintana Roo
9798,2686.1440000000002,2686.1440000000002,0,0,166.98,166.12,Quintana Roo
9799,2686.1440000000002,2686.1440000000002,0,0,141.91,140.97,Quintana Roo
9800,2686.1440000000002,2686.1440000000002,0,0,150.65,148.75,Quintana Roo
9801,2686.1440000000002,2686.1440000000002,1,2,133.66,134.28,Quintana Roo
9802,2686.1440000000002,2686.1440000000002,1,1,221.08,220.95,Quintana Roo
9803,2686.1440000000002,2686.1440000000002,0,0,125.29,120.2,Quintana Roo
9804,2686.1440000000002,2686.1440000000002,0,0,121.74,120.21,Quintana Roo
9805,2686.1440000000002,2686.1440000000002,1,1,126.85,123.72,Quintana Roo
9806,2686.1440000000002,2686.1440000000002,0,0,153.93,150.2,Quintana Roo
9807,2686.1440000000002,2686.1440000000002,0,0,166.38,165.37,Quintana Roo
9808,2686.1440000000002,2686.1440000000002,0,0,187.64,186.37,Quintana Roo
9809,2686.1440000000002,2686.1440000000002,0,0,181.31,180.32,Quintana Roo
9810,2686.1440000000002,2686.1440000000002,0,0,114.69,113.25,Quintana Roo
9811,2686.1440000000002,2686.1440000000002,0,0,105.73,104.36,Quintana Roo
9812,2686.1440000000002,2686.1440000000002,0,0,194.98,191.67,Quintana Roo
9813,2686.1440000000002,2686.1440000000002,1,1,85.09,83.24,Quintana Roo
9814,2686.1440000000002,2686.1440000000002,0,0,110.28,109.64,Quintana Roo
9815,2686.1440000000002,2686.1440000000002,0,0,149.89,148.8,Quintana Roo
9816,2686.1440000000002,2686.1440000000002,0,0,158.28,155.28,Quintana Roo
9817,2686.1440000000002,2686.1440000000002,0,0,154.36,152.79,Quintana Roo
9818,2686.1440000000002,2686.1440000000002,0,0,151.52,147.25,Quintana Roo
9819,2686.1440000000002,2686.1440000000002,0,0,147.0,145.18,Quintana Roo
9820,2686.1440000000002,2686.1440000000002,0,0,179.42,180.22,Quintana Roo
9821,2686.1440000000002,2686.1440000000002,0,0,143.82,142.25,Quintana Roo
9822,2686.1440000000002,2686.1440000000002,0,0,155.57,156.45,Quintana Roo
9823,2686.1440000000002,2686.1440000000002,0,0,187.56,183.14,Quintana Roo
9824,2686.1440000000002,2686.1440000000002,0,0,330.62,324.58,Quintana Roo
9825,2686.1440000000002,2686.1440000000002,0,1,351.58,348.77,Quintana Roo
9826,2686.1440000000002,2686.1440000000002,0,0,149.89,148.52,Quintana Roo
9827,2686.1440000000002,2686.1440000000002,0,0,124.98,123.46,Quintana Roo
9828,2686.1440000000002,2686.1440000000002,0,0,142.68,141.15,Quintana Roo
9829,2686.1440000000002,2686.1440000000002,0,0,148.02,146.65,Quintana Roo
9830,2686.1440000000002,2686.1440000000002,0,0,179.98,179.04,Jalisco
9831,2686.1440000000002,2686.1440000000002,0,0,148.69,147.06,Quintana Roo
9832,2686.1440000000002,2686.1440000000002,0,1,117.11,107.86,Quintana Roo
9833,2686.1440000000002,2686.1440000000002,0,0,170.62,169.69,Quintana Roo
9834,2686.1440000000002,2686.1440000000002,1,1,123.46,121.48,Quintana Roo
9835,2686.1440000000002,2686.1440000000002,1,1,184.19,181.51,Jalisco
9836,2686.1440000000002,2686.1440000000002,0,0,131.64,132.44,Quintana Roo
9837,2686.1440000000002,2686.1440000000002,0,0,133.83,132.37,Quintana Roo
9838,2686.1440000000002,2686.1440000000002,0,0,167.53,165.88,Quintana Roo
9839,2686.1440000000002,2686.1440000000002,0,0,95.89,94.3,Quintana Roo
9840,2686.1440000000002,2686.1440000000002,0,0,117.16,114.24,Quintana Roo
9841,2686.1440000000002,2686.1440000000002,0,0,114.52,113.94,Quintana Roo
9842,2686.1440000000002,2686.1440000000002,0,0,105.54,104.87,Quintana Roo
9843,2686.1440000000002,2686.1440000000002,0,0,77.62,76.28,Quintana Roo
9844,2686.1440000000002,2686.1440000000002,3,4,114.06,115.88,Quintana Roo
9845,2686.1440000000002,2686.1440000000002,0,0,176.45,175.37,Quintana Roo
9846,2686.1440000000002,2686.1440000000002,0,0,133.59,129.42,Quintana Roo
9847,2686.1440000000002,2686.1440000000002,0,0,130.06,129.14,Quintana Roo
9848,2686.1440000000002,2686.1440000000002,0,0,118.21,116.26,Jalisco
9849,2686.1440000000002,2686.1440000000002,0,0,110.65,110.07,Quintana Roo
9850,2686.1440000000002,2686.1440000000002,0,0,173.41,171.7,Quintana Roo
9851,2686.1440000000002,2686.1440000000002,0,0,143.77,143.11,Quintana Roo
9852,2686.1440000000002,2686.1440000000002,0,0,174.15,172.5,Quintana Roo
9853,2686.1440000000002,2686.1440000000002,0,1,433.01,431.1,Quintana Roo
9854,2686.1440000000002,2686.1440000000002,0,0,48.05,47.86,Quintana Roo
9855,2686.1440000000002,2686.1440000000002,0,0,84.66,84.23,Quintana Roo
9856,2686.1440000000002,2686.1440000000002,0,0,422.75,420.84,Quintana Roo
9857,2686.1440000000002,2686.1440000000002,0,0,332.2,329.28,Quintana Roo
9858,2686.1440000000002,2686.1440000000002,0,0,232.62,233.36,Quintana Roo
9859,2686.1440000000002,2686.1440000000002,0,0,113.52,112.41,Quintana Roo
9860,2686.1440000000002,2686.1440000000002,2,2,74.38,74.12,Quintana Roo
9861,2686.1440000000002,2686.1440000000002,0,0,7.21,0.0,Quintana Roo
9862,2686.1440000000002,2686.1440000000002,0,0,137.04,136.54,Quintana Roo
9863,2686.1440000000002,2686.1440000000002,0,0,101.09,100.59,Quintana Roo
9864,2686.1440000000002,2686.1440000000002,0,0,160.9,159.24,Quintana Roo
9865,2686.1440000000002,2686.1440000000002,0,0,84.45,81.86,Quintana Roo
9866,2686.1440000000002,2686.1440000000002,1,1,119.18,117.3,Quintana Roo
9867,2686.1440000000002,2686.1440000000002,0,0,59.35,59.08,Quintana Roo
9868,2686.1440000000002,2686.1440000000002,0,0,131.89,131.02,Quintana Roo
9869,2686.1440000000002,2686.1440000000002,0,0,108.71,108.19,Jalisco
9870,2686.1440000000002,2686.1440000000002,1,0,125.0,123.84,Quintana Roo
9871,2686.1440000000002,2686.1440000000002,0,0,136.47,135.16,Quintana Roo
9872,2686.1440000000002,2686.1440000000002,0,0,125.76,125.03,Quintana Roo
9873,2686.1440000000002,2686.1440000000002,1,1,185.62,184.69,Quintana Roo
9874,2686.1440000000002,2686.1440000000002,0,1,101.19,101.76,Quintana Roo
9875,2686.1440000000002,2686.1440000000002,0,0,122.18,121.68,Quintana Roo
9876,2686.1440000000002,2686.1440000000002,0,1,146.36,145.72,Quintana Roo
9877,2686.1440000000002,2686.1440000000002,0,0,50.03,49.21,Quintana Roo
9878,2686.1440000000002,2686.1440000000002,0,0,129.67,129.01,Quintana Roo
9879,2686.1440000000002,2686.1440000000002,0,0,299.96,298.28,Quintana Roo
9880,2686.1440000000002,2686.1440000000002,0,0,116.05,114.19,Quintana Roo
9881,2686.1440000000002,2686.1440000000002,0,0,181.79,178.87,Quintana Roo
9882,2686.1440000000002,2686.1440000000002,0,1,252.7,253.42,Quintana Roo
9883,2686.1440000000002,2686.1440000000002,0,1,52.66,52.02,Jalisco
9884,2686.1440000000002,2686.1440000000002,0,0,121.46,120.39,Quintana Roo
9885,2686.1440000000002,2686.1440000000002,0,0,85.31,84.83,Quintana Roo
9886,2686.1440000000002,2686.1440000000002,0,0,157.54,152.99,Quintana Roo
9887,2686.1440000000002,2686.1440000000002,1,0,391.69,383.56,Quintana Roo
9888,2686.1440000000002,2686.1440000000002,0,0,64.05,61.93,Quintana Roo
9889,2686.1440000000002,2686.1440000000002,0,0,153.85,153.1,Quintana Roo
9890,2686.1440000000002,2686.1440000000002,1,1,167.9,166.43,Quintana Roo
9891,2686.1440000000002,2686.1440000000002,0,0,69.17,65.72,Quintana Roo
9892,2686.1440000000002,2686.1440000000002,1,0,189.57,188.62,Quintana Roo
9893,2686.1440000000002,2686.1440000000002,0,0,148.52,147.81,Quintana Roo
9894,2686.1440000000002,2686.1440000000002,0,0,137.32,137.8,Quintana Roo
9895,2686.1440000000002,2686.1440000000002,1,1,148.29,147.61,Quintana Roo
9896,2686.1440000000002,2686.1440000000002,0,0,147.25,146.54,Quintana Roo
9897,2686.1440000000002,2686.1440000000002,0,0,143.56,142.76,Quintana Roo
9898,2686.1440000000002,2686.1440000000002,0,0,123.14,122.81,Quintana Roo
9899,2686.1440000000002,2686.1440000000002,0,0,226.57,224.03,Quintana Roo
9900,2686.1440000000002,2686.1440000000002,0,0,136.63,107.4,Jalisco
9901,2686.1440000000002,2686.1440000000002,0,0,69.87,70.5,Quintana Roo
9902,2686.1440000000002,2686.1440000000002,0,0,175.37,175.97,Quintana Roo
9903,2686.1440000000002,2686.1440000000002,0,0,106.59,105.53,Quintana Roo
9904,2686.1440000000002,2686.1440000000002,0,0,117.3,114.06,Quintana Roo
9905,2686.1440000000002,2686.1440000000002,0,1,477.91,486.1,Jalisco
9906,2686.1440000000002,2686.1440000000002,0,0,51.44,50.6,Quintana Roo
9907,2686.1440000000002,2686.1440000000002,0,0,91.15,90.71,Quintana Roo
9908,2686.1440000000002,2686.1440000000002,0,0,38.63,38.28,Quintana Roo
9909,2686.1440000000002,2686.1440000000002,0,0,184.34,181.96,Quintana Roo
9910,2686.1440000000002,2686.1440000000002,0,0,49.26,48.44,Quintana Roo
9911,2686.1440000000002,2686.1440000000002,0,0,131.21,130.58,Quintana Roo
9912,2686.1440000000002,2686.1440000000002,0,0,60.93,56.09,Quintana Roo
9913,2686.1440000000002,2686.1440000000002,0,0,193.36,193.36,Quintana Roo
9914,2686.1440000000002,2686.1440000000002,0,1,169.01,167.51,Quintana Roo
9915,2686.1440000000002,2686.1440000000002,0,0,66.0,65.25,Quintana Roo
9916,2686.1440000000002,2686.1440000000002,0,0,111.28,110.73,Quintana Roo
9917,2686.1440000000002,2686.1440000000002,0,0,69.77,69.3,Quintana Roo
9918,2686.1440000000002,2686.1440000000002,0,0,190.85,192.13,Jalisco
9919,2686.1440000000002,2686.1440000000002,0,0,137.03,134.87,Quintana Roo
9920,2686.1440000000002,2686.1440000000002,0,0,105.64,104.51,Quintana Roo
9921,2686.1440000000002,2686.1440000000002,0,0,282.71,273.24,Quintana Roo
9922,2686.1440000000002,2686.1440000000002,0,0,41.89,41.53,Quintana Roo
9923,2686.1440000000002,2686.1440000000002,0,0,639.36,633.68,Quintana Roo
9924,2686.1440000000002,2686.1440000000002,0,0,147.42,146.77,Quintana Roo
9925,2686.1440000000002,2686.1440000000002,0,0,79.25,76.78,Quintana Roo
9926,2686.1440000000002,2686.1440000000002,0,0,70.66,70.4,Quintana Roo
9927,2686.1440000000002,2686.1440000000002,0,0,256.34,245.41,Quintana Roo
9928,2686.1440000000002,2686.1440000000002,0,0,416.8,419.37,Quintana Roo
9929,2686.1440000000002,2686.1440000000002,0,0,604.99,599.99,Quintana Roo
9930,2686.1440000000002,2686.1440000000002,1,2,74.8,72.84,Jalisco
9931,2686.1440000000002,2686.1440000000002,0,0,255.64,252.23,Quintana Roo
9932,2686.1440000000002,2686.1440000000002,0,0,48.5,48.31,Quintana Roo
9933,2686.1440000000002,2686.1440000000002,0,0,195.73,194.82,Quintana Roo
9934,2686.1440000000002,2686.1440000000002,0,0,160.76,160.05,Quintana Roo
9935,2686.1440000000002,2686.1440000000002,0,0,76.58,75.36,Quintana Roo
9936,2686.1440000000002,2686.1440000000002,0,0,62.38,62.19,Quintana Roo
9937,2686.1440000000002,2686.1440000000002,0,0,125.93,122.76,Quintana Roo
9938,2686.1440000000002,2686.1440000000002,0,0,57.58,57.34,Quintana Roo
9939,2686.1440000000002,2686.1440000000002,0,0,138.75,138.19,Quintana Roo
9940,2686.1440000000002,2686.1440000000002,0,0,162.64,161.93,Quintana Roo
9941,2686.1440000000002,2686.1440000000002,0,0,122.79,122.23,Quintana Roo
9942,2686.1440000000002,2686.1440000000002,0,0,121.18,120.06,Quintana Roo
9943,2686.1440000000002,2686.1440000000002,0,0,66.83,66.5,Quintana Roo
9944,2686.1440000000002,2686.1440000000002,0,0,403.22,401.24,Quintana Roo
9945,2686.1440000000002,2686.1440000000002,0,0,39.76,40.0,Quintana Roo
9946,2686.1440000000002,2686.1440000000002,0,0,129.72,126.53,Quintana Roo
9947,2686.1440000000002,2686.1440000000002,0,0,88.77,88.37,Quintana Roo
9948,2686.1440000000002,2686.1440000000002,0,0,328.71,330.08,Quintana Roo
9949,2686.1440000000002,2686.1440000000002,0,0,296.89,295.5,Quintana Roo
9950,2686.1440000000002,2686.1440000000002,0,0,465.41,463.18,Quintana Roo
9951,2686.1440000000002,2686.1440000000002,0,0,48.07,41.67,Quintana Roo
9952,2686.1440000000002,2686.1440000000002,0,1,88.8,88.37,Quintana Roo
9953,2686.1440000000002,2686.1440000000002,0,0,59.78,59.53,Quintana Roo
9954,2686.1440000000002,2686.1440000000002,0,0,129.23,128.58,Quintana Roo
9955,2686.1440000000002,2686.1440000000002,0,0,153.07,152.38,Quintana Roo
9956,2686.1440000000002,2686.1440000000002,0,0,53.32,53.06,Quintana Roo
9957,2686.1440000000002,2686.1440000000002,0,1,168.26,164.41,Quintana Roo
9958,2686.1440000000002,2686.1440000000002,0,1,79.6,80.91,Quintana Roo
9959,2686.1440000000002,2686.1440000000002,2,3,76.81,78.05,Quintana Roo
9960,2686.1440000000002,2686.1440000000002,0,0,63.26,63.0,Quintana Roo
9961,2686.1440000000002,2686.1440000000002,0,0,49.05,48.57,Quintana Roo
9962,2686.1440000000002,2686.1440000000002,0,0,40.45,40.28,Quintana Roo
9963,2686.1440000000002,2686.1440000000002,0,0,49.82,49.62,Quintana Roo
9964,2686.1440000000002,2686.1440000000002,0,0,66.87,66.6,Quintana Roo
9965,2686.1440000000002,2686.1440000000002,0,0,60.83,60.64,Quintana Roo
9966,2686.1440000000002,2686.1440000000002,0,0,59.96,60.44,Quintana Roo
9967,2686.1440000000002,2686.1440000000002,0,0,127.85,127.24,Quintana Roo
9968,2686.1440000000002,2686.1440000000002,1,0,296.27,291.82,Quintana Roo
9969,2686.1440000000002,2686.1440000000002,0,0,294.61,293.3,Quintana Roo
9970,2686.1440000000002,2686.1440000000002,0,0,61.68,60.61,Veracruz
9971,2686.1440000000002,2686.1440000000002,0,0,101.31,0.0,Veracruz
9972,2686.1440000000002,2686.1440000000002,0,0,97.76,96.23,Veracruz
9973,2686.1440000000002,2686.1440000000002,0,1,105.47,103.66,Veracruz
9974,2686.1440000000002,2686.1440000000002,0,0,66.01,66.02,Veracruz
9975,2686.1440000000002,2686.1440000000002,0,0,103.28,101.69,Veracruz
9976,2686.1440000000002,2686.1440000000002,0,1,158.58,158.62,Veracruz
9977,2686.1440000000002,2686.1440000000002,0,0,103.44,101.63,Veracruz
9978,2686.1440000000002,2686.1440000000002,0,1,127.6,125.75,Jalisco
9979,2686.1440000000002,2686.1440000000002,0,0,107.96,108.08,Jalisco
9980,2686.1440000000002,2686.1440000000002,0,0,102.89,102.23,Jalisco
9981,2686.1440000000002,2686.1440000000002,0,0,135.53,134.48,Veracruz
9982,2686.1440000000002,2686.1440000000002,0,0,103.71,101.6,Jalisco
9983,2686.1440000000002,2686.1440000000002,0,0,85.2,85.25,Veracruz
9984,2686.1440000000002,2686.1440000000002,0,0,90.67,90.02,Veracruz
9985,2686.1440000000002,2686.1440000000002,2,2,103.14,102.51,Veracruz
9986,2686.1440000000002,2686.1440000000002,0,0,91.9,92.33,Veracruz
9987,2686.1440000000002,2686.1440000000002,0,0,92.29,91.67,Veracruz
9988,2686.1440000000002,2686.1440000000002,1,0,105.6,102.9,Jalisco
9989,2686.1440000000002,2686.1440000000002,2,0,117.32,109.85,Veracruz
9990,2686.1440000000002,2686.1440000000002,0,0,84.86,83.93,Veracruz
9991,2686.1440000000002,2686.1440000000002,0,0,88.65,87.97,Veracruz
9992,2686.1440000000002,2686.1440000000002,0,0,54.43,53.25,Jalisco
9993,2686.1440000000002,2686.1440000000002,1,2,139.63,140.25,Jalisco
9994,2686.1440000000002,2686.1440000000002,0,0,43.61,42.13,Veracruz
9995,2686.1440000000002,2686.1440000000002,0,0,136.1,135.2,Veracruz
9996,2686.1440000000002,2686.1440000000002,0,0,136.84,134.39,Veracruz
9997,2686.1440000000002,2686.1440000000002,1,1,34.11,30.38,Veracruz
9998,2686.1440000000002,2686.1440000000002,0,0,30.35,26.53,Veracruz
9999,2686.1440000000002,2686.1440000000002,0,0,86.73,82.15,Veracruz
10000,2686.1440000000002,2686.1440000000002,0,0,114.98,114.25,Veracruz
10001,2686.1440000000002,2686.1440000000002,1,1,130.28,128.48,Veracruz
10002,2686.1440000000002,2686.1440000000002,0,0,58.84,58.45,Veracruz
10003,2686.1440000000002,2686.1440000000002,0,0,55.88,53.26,Veracruz
10004,2686.1440000000002,2686.1440000000002,0,0,54.98,54.13,Veracruz
10005,2686.1440000000002,2686.1440000000002,0,0,48.49,45.28,Veracruz
10006,2686.1440000000002,2686.1440000000002,0,0,130.11,130.58,Veracruz
10007,2686.1440000000002,2686.1440000000002,0,0,90.43,88.33,Veracruz
10008,2686.1440000000002,2686.1440000000002,0,0,43.3,40.85,Veracruz
10009,2686.1440000000002,2686.1440000000002,0,0,40.23,40.42,Veracruz
10010,2686.1440000000002,2686.1440000000002,0,0,29.4,29.22,Veracruz
10011,2686.1440000000002,2686.1440000000002,0,0,81.5,79.13,Veracruz
10012,2686.1440000000002,2686.1440000000002,0,0,94.72,94.1,Veracruz
